method,scenario,seed,FAR,SD,AF,AR_ew,AR_ns,SVF,BD,OSR,SC,PAR,theta,OSLI,EUIt,EG,H,reward
DDPG,Balanced_Performance,12,2.2496700286865234,69.375,6.690769195556641,0.7791558504104614,0.8000762462615967,0.7355942726135254,0.1848067939281463,0.4761965870857239,0.5269192457199097,0.1123559921979904,40.85611343383789,8.0,68.79367065429688,2.6222376823425293,7.599639892578125,0.8051242389920394
DDPG,Balanced_Performance,13,1.8218169212341309,50.90605545043945,6.596785545349121,0.5765618085861206,0.6653698086738586,0.6816897392272949,0.2147721052169799,0.4921624064445495,0.5891764163970947,0.1256732940673828,44.98649978637695,8.0,68.74353790283203,2.706934690475464,7.679839611053467,0.8411833902847219
DDPG,Balanced_Performance,14,1.969581127166748,33.05145263671875,8.38320541381836,0.8396862149238586,0.6653698086738586,0.6986039876937866,0.2213760912418365,0.343973308801651,0.737761914730072,0.1354629397392273,44.98649978637695,7.073947906494141,68.29475402832031,2.698664665222168,7.676735877990723,0.855026518812954
DDPG,Balanced_Performance,15,2.047249794006348,57.62559127807617,7.27030611038208,0.6249288320541382,1.6132550239562988,0.7066265344619751,0.1955446600914001,0.4714806675910949,0.5553252696990967,0.1351159512996673,-9.622650146484377,5.863511085510254,67.71199798583984,2.7140889167785645,7.63407564163208,0.8725552791867219
DDPG,Balanced_Performance,16,1.5724962949752808,69.375,5.670708179473877,0.3859312832355499,0.8534783124923706,0.5939403772354126,0.2174577713012695,0.4419974088668823,0.6553735733032227,0.1236548870801925,-5.855140686035156,0.1660315096378326,66.96698760986328,2.716348886489868,7.6935296058654785,0.90258169605189
DDPG,Balanced_Performance,17,1.4219613075256348,56.50353240966797,6.92410135269165,0.5969382524490356,0.6653698086738586,0.7276132106781006,0.1946655213832855,0.6144479513168335,0.6821500658988953,0.1390286684036255,30.30572891235352,8.0,67.88671112060547,2.7443947792053223,7.752227783203125,0.8907431255446464
DDPG,Balanced_Performance,18,1.422346115112305,42.95330810546875,8.193294525146484,0.4164847135543823,1.4077516794204712,0.7327905893325806,0.2158606052398681,0.5404032468795776,0.6287565231323242,0.1226162165403366,-26.342601776123047,5.844010829925537,68.10196685791016,2.7028403282165527,7.713440418243408,0.8670377617696525
DDPG,Balanced_Performance,19,1.4236119985580444,69.375,7.453375816345215,0.6260610222816467,0.6653698086738586,0.700167179107666,0.1934252381324768,0.5417218208312988,0.705247163772583,0.1083195358514785,44.98649978637695,8.0,68.45439147949219,2.699558734893799,7.638291835784912,0.8448618341661048
DDPG,Energy_Generation_Focus,0,0.8826465606689453,44.99370193481445,3.2358343601226807,0.5295093655586243,0.6653698086738586,0.7238113880157471,0.226311445236206,0.6234517097473145,0.7615542411804199,0.1377356648445129,38.78261947631836,7.60905122756958,69.72306823730469,2.784921407699585,7.80411958694458,0.89355631353254
DDPG,Energy_Generation_Focus,1,1.682558536529541,36.824981689453125,7.655252456665039,0.7769155502319336,1.578793168067932,0.6974081993103027,0.2076029181480407,0.4423438310623169,0.6968945860862732,0.1017883494496345,41.28586196899414,7.971497535705566,68.21939086914062,2.7781553268432617,7.581570625305176,0.9080331186910008
DDPG,Energy_Generation_Focus,2,0.9825692176818848,69.375,8.103679656982422,0.7294447422027588,0.6653698086738586,0.6316350102424622,0.1960597038269043,0.3763033151626587,0.6800010204315186,0.1248866021633148,-26.29896545410156,0.5135204195976257,68.49625396728516,2.656277894973755,7.198214530944824,0.7974582446216312
DDPG,Energy_Generation_Focus,3,1.85904598236084,36.93171310424805,10.776216506958008,1.0814993381500244,1.5857048034667969,0.7436255812644958,0.191844955086708,0.3490839004516601,0.7639927864074707,0.1577831506729126,44.98649978637695,8.0,67.70419311523438,2.7680513858795166,7.504048347473144,0.9020873960102962
DDPG,Energy_Generation_Focus,4,1.3595004081726074,55.981201171875,5.282159805297852,0.6652452349662781,1.152202606201172,0.7436255812644958,0.2222156375646591,0.5393455028533936,0.7311462163925171,0.1004827618598938,44.98649978637695,7.797270774841309,69.8824691772461,2.738436698913574,7.638613224029541,0.8626408469561619
DDPG,Energy_Generation_Focus,5,1.3672889471054075,17.61187744140625,6.378680229187012,0.5821444988250732,0.8163954615592957,0.7278063297271729,0.2258029580116272,0.5720995664596558,0.7778114080429077,0.1183625906705856,10.876773834228516,7.416492938995361,67.2633285522461,2.795984983444214,7.816663265228271,0.9451808069840034
DDPG,Energy_Generation_Focus,6,2.0637073516845703,50.72845077514648,7.096662521362305,0.8433400392532349,1.242912530899048,0.6368422508239746,0.2090542316436767,0.2690857350826263,0.7202739119529724,0.1286075264215469,33.94293594360352,6.543565273284912,68.38665008544922,2.7385387420654297,7.644285202026367,0.8853736530602819
DDPG,Energy_Generation_Focus,7,1.3500137329101562,61.45346450805664,7.23229169845581,0.761786162853241,0.7404606938362122,0.7195872068405151,0.2031871825456619,0.5340834259986877,0.7181872725486755,0.1004827618598938,35.89329147338867,8.0,68.01531982421875,2.790812492370605,7.626465320587158,0.921249528024092
DDPG,Energy_Generation_Focus,8,1.739969253540039,42.64676284790039,7.332583427429199,0.5820603370666504,0.691951334476471,0.6358267068862915,0.2136295139789581,0.4398476481437683,0.6315858960151672,0.1263152062892913,-13.656211853027344,6.134179592132568,66.35647583007812,2.840564489364624,7.807404518127441,0.9863418573844708
DDPG,Energy_Generation_Focus,9,1.1696343421936035,67.00228881835938,8.49393081665039,0.8538744449615479,0.8636285066604614,0.7436255812644958,0.2063001692295074,0.5304268598556519,0.7349242568016052,0.1365024000406265,-12.217334747314451,7.680147647857666,68.55315399169922,2.79492449760437,7.548636436462402,0.908073784773235
DDPG,Energy_Generation_Focus,10,1.7584784030914309,69.375,2.5999999046325684,0.7119527459144592,1.0127612352371216,0.7054581046104431,0.2198492586612701,0.4923468828201294,0.6635210514068604,0.1278436034917831,21.94332504272461,5.934420585632324,71.01171112060547,2.6850287914276123,7.501037120819092,0.8071914391792211
DDPG,Energy_Generation_Focus,11,1.232875108718872,63.84245300292969,3.886228561401367,0.3718001246452331,0.6653698086738586,0.6753091812133789,0.2390153110027313,0.4566111266613006,0.6614595651626587,0.1278276592493057,-17.837968826293945,0.978667974472046,69.54962921142578,2.6936755180358887,7.682233810424805,0.8412178470063024
DDPG,Energy_Generation_Focus,12,1.6691268682479858,57.6933479309082,6.6648850440979,0.6883230209350586,0.6653698086738586,0.7436255812644958,0.2196602821350097,0.5180188417434692,0.6470457911491394,0.1112891137599945,44.98649978637695,7.41041088104248,67.78157043457031,2.810612201690674,7.687111854553223,0.939231619177938
DDPG,Energy_Generation_Focus,13,1.1295759677886963,28.810237884521484,6.566841125488281,0.6343086957931519,1.2730484008789062,0.7436255812644958,0.187271773815155,0.6240146160125732,0.6556733846664429,0.1363694369792938,44.98649978637695,7.97450590133667,68.53901672363281,2.736320972442627,7.5569891929626465,0.8771151866526561
DDPG,Energy_Generation_Focus,14,1.7074205875396729,44.94564437866211,11.041412353515623,0.7552984356880188,1.9100737571716309,0.7436255812644958,0.22034552693367,0.4082639813423157,0.7227057814598083,0.1476998627185821,-0.3898544311523437,8.0,68.30326080322266,2.7575955390930176,7.68198299407959,0.9007780279107817
DDPG,Energy_Generation_Focus,15,1.3756992816925049,51.1308822631836,6.939516067504883,0.6611915826797485,1.314814209938049,0.7229348421096802,0.2277883887290954,0.5103009939193726,0.6647565960884094,0.1366633474826812,35.52293014526367,8.0,68.72614288330078,2.848583221435547,7.655573844909668,0.9259063026957396
DDPG,Energy_Generation_Focus,16,1.715588092803955,59.90958404541016,7.309314250946045,0.9758936166763306,0.6653698086738586,0.6360004544258118,0.2078053653240203,0.3592762053012848,0.5244945883750916,0.1345652341842651,-30.330745697021484,6.101959705352783,68.87875366210938,2.73011326789856,7.301785469055176,0.848495755945908
DDPG,Energy_Generation_Focus,17,2.1950273513793945,63.63056182861328,8.064974784851074,0.7310771942138672,0.9739991426467896,0.7436255812644958,0.1952707171440124,0.4434096813201904,0.6707810163497925,0.1308488249778747,-1.8634719848632808,7.535943984985352,67.25682067871094,2.728671073913574,7.768708229064941,0.8937476872955856
DDPG,Energy_Generation_Focus,18,1.5735136270523071,59.61317443847656,10.775171279907228,0.7051002979278564,2.2883081436157227,0.685259997844696,0.1844348460435867,0.418641448020935,0.5463244318962097,0.125456154346466,27.35483169555664,8.0,68.47071075439453,2.75089430809021,7.459368705749512,0.879420635083234
DDPG,Energy_Generation_Focus,19,1.407475829124451,18.56955337524414,5.382304191589356,0.5183433294296265,1.3396971225738523,0.7124131917953491,0.2214029431343078,0.5629280805587769,0.6698311567306519,0.1377574801445007,1.120136260986328,8.0,68.16679382324219,2.822303056716919,7.782963752746582,0.9410239538668598
DDPG,Energy_Saving_Focus,0,1.3045587539672852,62.53770446777344,5.646186828613281,0.2814835011959076,1.589840531349182,0.6144945025444031,0.2056236416101455,0.4229154288768768,0.5833587050437927,0.1287837326526641,4.681541442871094,0.6343696713447571,67.65015411376953,2.7732372283935547,7.695892333984375,0.8740982137610114
DDPG,Energy_Saving_Focus,1,2.040323257446289,47.330848693847656,11.345457077026367,0.7623335719108582,2.6920604705810547,0.6702349185943604,0.1648749411106109,0.3217407464981079,0.6205951571464539,0.1185517013072967,4.176963806152344,6.862736701965332,66.90416717529297,2.6665663719177246,7.534226894378662,0.9016095119791574
DDPG,Energy_Saving_Focus,2,2.2501018047332764,29.3701286315918,9.094423294067385,0.9566622972488404,0.6653698086738586,0.7436255812644958,0.1982741057872772,0.4001086354255676,0.6151283979415894,0.1346496343612671,32.155643463134766,8.0,66.73548126220703,2.729193210601806,7.616369724273682,0.9257543033150366
DDPG,Energy_Saving_Focus,3,2.023355007171631,48.52073669433594,6.679978370666504,0.8159072399139404,0.6653698086738586,0.6630311012268066,0.1990843117237091,0.3511942028999328,0.6308748126029968,0.1186598092317581,33.09554672241211,4.205972194671631,66.9012222290039,2.7450592517852783,7.54567289352417,0.9121026304311376
DDPG,Energy_Saving_Focus,4,1.3678526878356934,34.06385803222656,7.714705944061279,0.9236710667610168,0.6653698086738586,0.6484176516532898,0.1935620307922363,0.432732880115509,0.6351841688156128,0.1269357502460479,44.98649978637695,2.317586898803711,66.60298919677734,2.749496459960937,7.177362442016602,0.8781405155621307
DDPG,Energy_Saving_Focus,5,1.830960750579834,31.572908401489254,6.995373725891113,1.0799931287765503,0.6653698086738586,0.7366238832473755,0.1929018497467041,0.5135985612869263,0.6690807938575745,0.1455469131469726,38.39262008666992,8.0,67.19161987304688,2.796867847442627,7.443614959716797,0.8889438104706496
DDPG,Energy_Saving_Focus,6,1.7289035320281982,32.5428466796875,8.633407592773438,1.0445654392242432,0.7660053372383118,0.727136492729187,0.1800272613763809,0.5046352744102478,0.7670145630836487,0.1473766267299652,41.73714065551758,8.0,66.49874114990234,2.7844603061676025,7.516775608062744,0.9318193959139692
DDPG,Energy_Saving_Focus,7,2.148261070251465,37.44181823730469,9.646167755126951,1.04891037940979,0.6766921877861023,0.6780078411102295,0.1925408095121383,0.2875136733055115,0.631712794303894,0.1461396813392639,44.98649978637695,7.811703205108643,67.2199935913086,2.681175470352173,7.461755275726318,0.8804662829936095
DDPG,Energy_Saving_Focus,8,1.5602216720581057,21.65034866333008,9.168508529663086,0.2202804088592529,2.950149774551392,0.6093509197235107,0.1891226917505264,0.4104859828948974,0.5847412943840027,0.1550333499908447,-0.1448440551757812,2.901123285293579,68.18694305419922,2.564023733139038,7.555535793304443,0.8141946316323511
DDPG,Energy_Saving_Focus,9,1.6510224342346191,58.83136367797852,8.579072952270508,0.8697641491889954,0.6653698086738586,0.6910198330879211,0.1918307840824127,0.4655757546424866,0.738375186920166,0.1425200551748275,44.98649978637695,5.20982837677002,67.3833236694336,2.6962575912475586,7.441028594970703,0.8709161953197602
DDPG,Energy_Saving_Focus,10,1.792457103729248,69.375,8.294570922851562,0.4481408596038818,0.6653698086738586,0.6206391453742981,0.2126466631889343,0.4099087715148926,0.6033437848091125,0.1213206201791763,-11.699779510498049,0.0,67.17500305175781,2.5622572898864746,7.533969402313232,0.8715178691291903
DDPG,Energy_Saving_Focus,11,1.3307855129241943,45.865570068359375,7.3941521644592285,0.769159734249115,0.6653698086738586,0.7038868069648743,0.2018430233001709,0.4284752607345581,0.754153847694397,0.1278495490550995,43.23965835571289,1.2750396728515625,67.16059112548828,2.726100444793701,7.369785785675049,0.8789640809485633
DDPG,Energy_Saving_Focus,12,1.558288812637329,30.168123245239254,11.50309944152832,1.2228951454162598,0.6653698086738586,0.7436255812644958,0.1807259619235992,0.4483804106712341,0.6027133464813232,0.1577831506729126,44.98649978637695,8.0,66.95380401611328,2.7517435550689697,7.266743659973144,0.8784530058463011
DDPG,Energy_Saving_Focus,13,1.9003989696502688,43.75960540771485,10.014154434204102,1.138309359550476,0.6653698086738586,0.7112053632736206,0.1819448769092559,0.4066858887672424,0.6502269506454468,0.1524277180433273,6.210624694824219,8.0,66.76049041748047,2.769831657409668,7.445661544799805,0.9105442899855922
DDPG,Energy_Saving_Focus,14,1.7219784259796145,69.375,9.193443298339844,0.6000365018844604,0.969770073890686,0.7436255812644958,0.1986185014247894,0.5430072546005249,0.6652339100837708,0.1067561358213424,34.72041702270508,8.0,67.73406219482422,2.6988651752471924,7.768986701965332,0.8649775432919397
DDPG,Energy_Saving_Focus,15,1.8234751224517824,35.1889762878418,8.439753532409668,0.5698988437652588,1.066320538520813,0.6440051198005676,0.2019386142492294,0.4761263132095337,0.7810425162315369,0.149395152926445,13.806583404541016,4.391817092895508,66.41275024414062,2.688038825988769,7.733192443847656,0.9425496704660166
DDPG,Energy_Saving_Focus,16,1.9390981197357176,27.948488235473636,9.280197143554688,0.8012195229530334,1.8020532131195068,0.7136440277099609,0.196533516049385,0.3892406225204468,0.6334967613220215,0.1562963277101516,7.124988555908203,8.0,66.69766235351562,2.844285249710083,7.670559406280518,0.94081451876968
DDPG,Energy_Saving_Focus,17,1.8265800476074217,22.81808280944824,7.35028600692749,1.056910276412964,0.6653698086738586,0.6724671125411987,0.1915854215621948,0.3325736820697784,0.6745230555534363,0.1155411303043365,1.186920166015625,4.108925819396973,67.69993591308594,2.67902946472168,7.22587776184082,0.8316826756581559
DDPG,Energy_Saving_Focus,18,2.071305513381958,46.13593292236328,9.431886672973633,0.8841257095336914,0.6653698086738586,0.7069201469421387,0.193755492568016,0.4312888383865356,0.6070979237556458,0.1146320253610611,44.98649978637695,7.882216453552246,66.74332427978516,2.7378897666931152,7.5756611824035645,0.9227138495658002
DDPG,Energy_Saving_Focus,19,1.6688470840454102,52.36991500854492,9.217212677001951,1.0599617958068848,0.6653698086738586,0.6467025876045227,0.2018459737300872,0.2557291686534881,0.6566112041473389,0.1130148693919181,44.98649978637695,1.8430715799331665,67.36038208007812,2.679793119430542,7.170061111450195,0.8430802873028103
